ITEM,VALUE,TYPE,CATEGORY,CREATED_AT
Soda Gembira,10000,0,0,2019-07-27 22:38:06
Beli Obat,100000,3,0,2007-01-27 01:21:04
Mie Tek-Tek,15000,0,0,2003-01-21 02:55:16
Mie Goreng,18000,0,0,2000-12-27 04:05:56
Jus Alpukat,15000,0,0,2014-10-03 04:12:09
Pecel Lele,20000,0,0,2015-05-29 15:40:12
Es Timun,8000,0,0,2006-08-15 10:30:07
Tahu Gejrot,10000,0,0,2017-08-14 21:34:26
Sate Madura,25000,0,0,2016-12-24 13:21:29
Siomay,20000,0,0,2009-03-10 17:45:30
MRT,15000,1,0,2011-02-21 07:51:55
Es Melon,8000,0,0,2003-08-13 16:52:55
Udang Balado,35000,0,0,2017-11-13 21:40:41
Es Timun,8000,0,0,2015-02-09 08:36:57
Mengikuti Kelas atau Workshop,100000,2,0,2007-09-05 15:58:32
Es Buah,15000,0,0,2004-03-02 16:25:26
Hangout,50000,2,0,2002-08-26 04:02:05
Es Kopyor,15000,0,0,2004-04-12 07:38:55
Air Kelapa,10000,0,0,2012-03-01 18:26:28
Angkot,5000,1,0,2010-12-14 07:06:37
Jus Alpukat,15000,0,0,2009-07-03 19:45:38
MRT,15000,1,0,2000-01-31 08:21:33
Jus Wortel,8000,0,0,2016-10-24 04:49:56
Pepes Tahu,15000,0,0,2010-08-17 13:48:17
Jus Belimbing,15000,0,0,2023-09-21 09:17:38
Hangout,50000,2,0,2023-02-25 08:15:13
Jus Anggur,15000,0,0,2009-11-11 17:22:30
Kepiting Saus Padang,40000,0,0,2009-10-05 05:55:50
Es Teler,15000,0,0,2012-10-31 23:43:39
Air Putih,3000,0,0,2018-01-03 11:38:31
Ayam Taliwang,30000,0,0,2015-03-25 06:10:49
Sayur Asem,15000,0,0,2002-08-17 15:41:36
Beli Obat,100000,3,0,2006-05-12 19:49:47
Lontong Sayur,15000,0,0,2010-07-25 01:29:36
Soto Betawi,25000,0,0,2000-05-16 12:43:35
Capcay,20000,0,0,2012-02-10 10:11:51
Sambal Matah,10000,0,0,2019-12-21 03:07:15
Tahu Sumedang,10000,0,0,2009-01-24 19:27:21
Sop Kambing,30000,0,0,2006-06-21 21:01:22
Kwetiau Goreng,20000,0,0,2023-12-08 07:28:52
Beli Obat,100000,3,0,2013-08-17 17:23:42
Air Putih,3000,0,0,2003-05-04 17:22:29
Bebek Goreng,30000,0,0,2016-07-24 03:47:31
Es Pisang Ijo,15000,0,0,2010-10-15 20:59:35
Es Goyobod,10000,0,0,2007-05-30 18:41:47
Air Kelapa,10000,0,0,2019-05-06 14:47:12
Jus Sirsak,15000,0,0,2007-04-07 13:12:23
Bakso Malang,20000,0,0,2021-09-15 12:10:19
Kopi,10000,0,0,2009-04-29 14:31:21
Beli Obat,100000,3,0,2001-04-07 02:03:28
Beli Obat,100000,3,0,2021-04-20 18:33:21
Soto Mie,20000,0,0,2005-10-03 14:02:53
Sayur Lodeh,15000,0,0,2020-03-10 07:38:17
Kopi Toraja,15000,0,0,2019-02-04 16:04:41
Es Mangga,8000,0,0,2006-11-19 14:55:01
Es Leci,10000,0,0,2017-01-30 19:21:19
Gulai Ikan,25000,0,0,2018-05-22 23:03:42
Soto Padang,25000,0,0,2002-02-05 08:07:39
Es Blewah,8000,0,0,2001-09-19 04:09:15
Teh Sereh,7000,0,0,2021-10-01 05:07:17
Bajigur,8000,0,0,2005-08-26 20:54:28
Soda Gembira,10000,0,0,2008-11-15 10:02:02
Es Susu Coklat,8000,0,0,2005-09-04 09:18:24
Es Susu Coklat,8000,0,0,2005-04-18 18:30:38
Soto Bandung,25000,0,0,2018-08-26 14:15:33
Beli Obat,100000,3,0,2002-10-08 21:06:00
Soto Madura,25000,0,0,2003-09-14 15:28:33
Martabak,30000,0,0,2010-04-25 04:17:51
Nasi Campur,25000,0,0,2006-12-28 02:27:15
Teh Merah,7000,0,0,2002-09-21 22:06:04
Bakmi Jawa,20000,0,0,2020-06-12 20:25:57
Berkemah,50000,2,0,2001-08-14 10:25:43
Jus Stroberi,15000,0,0,2014-01-12 12:45:21
Es Nangka,10000,0,0,2007-06-17 19:19:18
Karedok,15000,0,0,2009-01-12 03:51:49
Nasi Uduk,15000,0,0,2019-01-26 17:18:00
Es Pala,8000,0,0,2007-10-16 00:21:35
Nasi Kebuli,30000,0,0,2018-03-17 22:25:55
Pindang Patin,25000,0,0,2011-09-09 23:02:51
Jus Nanas,15000,0,0,2001-11-20 15:38:10
Rendang,30000,0,0,2014-05-01 16:00:56
Soto Kudus,20000,0,0,2006-02-19 22:24:34
Jus Nanas,15000,0,0,2014-12-11 16:39:35
Kopi Hitam,10000,0,0,2003-03-25 11:35:15
Es Terong Belanda,10000,0,0,2018-10-28 23:30:23
Jus Markisa,15000,0,0,2014-10-28 07:47:09
Es Blewah,8000,0,0,2022-12-31 22:53:27
Soto Mie,20000,0,0,2021-10-18 22:48:26
Mengunjungi Museum,25000,2,0,2018-11-17 16:31:47
Ojek,15000,1,0,2006-09-24 03:19:04
Mengunjungi Kebun Binatang,50000,2,0,2004-03-17 10:57:32
Soto Mie,20000,0,0,2015-01-20 00:38:35
Soto Padang,25000,0,0,2002-09-16 02:24:57
Beli Obat,100000,3,0,2007-04-02 20:50:16
Nasi Rawon,25000,0,0,2011-06-30 18:53:56
Soto Kudus,20000,0,0,2023-09-16 10:26:26
Mengunjungi Pantai,30000,2,0,2017-09-24 21:58:11
Teh Oolong,8000,0,0,2010-12-30 14:35:22
Mendaki Gunung,75000,2,0,2010-05-28 13:12:32
Sate Kambing,35000,0,0,2008-07-07 11:25:48
Asuransi Kesehatan,150000,4,0,2000-10-27 16:24:00
Sambal Goreng,15000,0,0,2013-11-16 08:16:20
Gudeg,20000,0,0,2010-02-23 20:15:35
Jus Anggur,15000,0,0,2020-04-26 15:40:27
Teh Putih,9000,0,0,2006-06-25 22:25:11
Beli Obat,100000,3,0,2012-08-14 17:02:53
Rujak Cingur,20000,0,0,2007-10-08 02:14:33
Es Campur,15000,0,0,2022-07-28 04:56:21
Mendaki Gunung,75000,2,0,2002-08-04 01:03:20
Gado-Gado,15000,0,0,2005-01-11 21:55:33
Bebek Betutu,35000,0,0,2009-07-22 23:07:35
Menghadiri Festival Budaya,50000,2,0,2020-11-16 21:34:41
Soda Jeruk,10000,0,0,2016-01-02 14:04:16
Beli Obat,100000,3,0,2011-05-12 10:05:20
Es Campur,15000,0,0,2004-10-28 07:23:52
Nasi Kebuli,30000,0,0,2003-05-02 16:46:14
Tahu Sumedang,10000,0,0,2014-02-08 07:07:40
Mengunjungi Pantai,30000,2,0,2010-04-12 16:31:16
Berbelanja di Mall,200000,2,0,2016-01-17 00:45:51
Mie Aceh,20000,0,0,2002-03-31 06:39:16
Teh Hitam,7000,0,0,2020-08-19 19:45:04
Membeli Buku,100000,2,0,2020-10-23 05:36:58
Beli Obat,100000,3,0,2019-06-25 15:07:18
Kopi Susu,12000,0,0,2006-06-07 21:29:36
Jus Pepaya,15000,0,0,2023-10-21 03:29:52
Ikan Asin,10000,0,0,2011-01-09 16:18:10
Nasi Gudeg,20000,0,0,2023-12-24 04:34:18
Soda Apel,10000,0,0,2016-06-30 08:22:08
Menghadiri Festival Budaya,50000,2,0,2011-12-25 10:26:14
MRT,15000,1,0,2013-03-18 14:14:32
Berkemah,50000,2,0,2005-10-07 23:46:14
Nasi Kuning,15000,0,0,2021-04-22 19:40:25
Nasi Lemak,20000,0,0,2006-10-07 15:45:51
Jus Buah,15000,0,0,2014-03-27 21:29:36
Es Mangga Muda,10000,0,0,2023-05-23 10:55:29
Jus Nanas,15000,0,0,2019-03-20 23:55:25
Mengunjungi Konser Musik,200000,2,0,2009-09-22 04:48:40
Berbelanja di Mall,200000,2,0,2005-06-30 03:31:09
Mengikuti Kegiatan Komunitas,20000,2,0,2003-11-25 02:26:54
Bir Pletok,12000,0,0,2019-07-23 05:13:49
Tahu Gejrot,10000,0,0,2001-07-17 09:07:41
Soda Jeruk,10000,0,0,2007-04-14 23:37:53
Beli Obat,100000,3,0,2012-02-15 18:14:23
Nasi Padang,25000,0,0,2005-09-21 17:04:57
Mie Goreng,18000,0,0,2016-07-01 08:38:49
Pempek,20000,0,0,2023-10-04 18:19:01
Beli Obat,100000,3,0,2012-06-30 17:33:30
Es Susu Vanilla,8000,0,0,2022-10-27 01:18:28
Tahu Gejrot,10000,0,0,2008-08-12 16:08:52
Sambal Goreng,15000,0,0,2011-09-24 12:28:20
Teh Merah,7000,0,0,2018-03-28 12:37:18
Lontong Sayur,15000,0,0,2010-07-05 16:59:09
Membeli Buku,100000,2,0,2000-08-25 12:53:25
Nasi Goreng,20000,0,0,2013-09-21 10:30:11
Pecel,15000,0,0,2022-08-16 02:09:42
Susu Kedelai,6000,0,0,2011-04-26 17:51:12
Es Susu Kedelai,6000,0,0,2003-01-23 11:27:10
Asuransi Kendaraan,300000,4,0,2015-04-07 12:16:28
Mendaki Gunung,75000,2,0,2021-03-02 06:26:28
Tahu Sumedang,10000,0,0,2015-05-30 03:33:39
Beli Obat,100000,3,0,2016-02-10 02:35:38
Jus Buah Naga,15000,0,0,2017-07-17 00:41:23
Es Apel,8000,0,0,2021-01-17 06:35:05
Jus Stroberi,15000,0,0,2013-07-26 09:34:45
Air Tebu,5000,0,0,2005-12-15 11:15:22
Sate Madura,25000,0,0,2009-08-06 13:22:34
Nasi Gudeg,20000,0,0,2018-09-28 19:55:58
Es Buah,15000,0,0,2002-06-15 21:52:11
Jus Alpukat,15000,0,0,2021-04-02 18:46:27
Jus Belimbing,15000,0,0,2017-01-30 04:39:58
Ketoprak,15000,0,0,2009-09-25 06:27:22
Mengunjungi Kebun Binatang,50000,2,0,2010-07-12 17:31:43
Jus Semangka,15000,0,0,2023-01-24 22:24:56
Membeli Buku,100000,2,0,2011-11-22 11:15:12
Es Timun,8000,0,0,2009-08-26 05:05:40
Bakso Malang,20000,0,0,2021-05-26 03:47:11
Tahu Sumedang,10000,0,0,2002-10-18 23:55:22
Kopi Hitam,10000,0,0,2022-02-27 22:52:09
Bir Pletok,12000,0,0,2019-04-20 18:29:06
Es Doger,12000,0,0,2006-02-26 21:14:23
MRT,15000,1,0,2017-09-02 20:36:41
Es Nangka,10000,0,0,2018-04-04 10:38:02
Es Kopi,12000,0,0,2002-03-11 16:56:20
Es Terong Belanda,10000,0,0,2003-04-05 06:06:26
Es Pisang Ijo,15000,0,0,2020-12-12 22:04:10
Sayur Asem,15000,0,0,2021-07-03 07:41:33
Lontong Sayur,15000,0,0,2000-01-02 13:19:31
Nasi Campur,25000,0,0,2016-08-14 05:52:52
Susu Sapi,8000,0,0,2001-05-02 18:36:53
Pecel Lele,20000,0,0,2012-04-18 22:17:57
Bandeng Presto,25000,0,0,2017-08-19 15:53:08
Rujak Cingur,20000,0,0,2016-03-08 15:24:15
Soto Kudus,20000,0,0,2004-04-06 02:45:07
Es Melon,8000,0,0,2015-08-08 03:48:20
Kopi Toraja,15000,0,0,2006-01-22 12:16:28
Becak,10000,1,0,2016-11-21 00:54:00
Ayam Penyet,20000,0,0,2020-09-13 13:38:59
Sop Kambing,30000,0,0,2021-04-19 02:37:47
Sate Madura,25000,0,0,2007-11-25 12:46:11
Konsultasi,250000,3,0,2011-10-17 23:25:27
Jus Mangga,15000,0,0,2004-02-23 20:08:55
Sop Iga,35000,0,0,2013-02-14 09:12:55
Es Susu Coklat,8000,0,0,2000-08-24 18:23:17
Beli Obat,100000,3,0,2011-08-23 02:48:38
Jus Markisa,15000,0,0,2011-12-26 07:24:35
Karedok,15000,0,0,2007-12-19 17:24:33
Es Apel,8000,0,0,2014-06-29 00:54:01
Beli Obat,100000,3,0,2020-06-27 15:00:35
Sate Lilit,30000,0,0,2017-09-19 20:19:30
Air Jeruk Nipis,7000,0,0,2016-04-03 06:36:23
Sop Buntut,40000,0,0,2018-04-17 12:29:01
Lontong Sayur,15000,0,0,2014-07-30 14:47:02
Ketoprak,15000,0,0,2016-10-29 02:45:37
Jus Pepaya,15000,0,0,2006-12-04 02:09:35
Wedang Jahe,8000,0,0,2000-06-15 14:26:57
Air Jeruk Nipis,7000,0,0,2011-12-01 11:58:29
Taksi,50000,1,0,2013-12-24 05:27:43
Mengunjungi Pantai,30000,2,0,2002-01-30 10:01:33
Angkot,5000,1,0,2017-02-21 00:53:53
Teh Hijau,5000,0,0,2007-03-24 23:18:06
Sop Iga,35000,0,0,2012-06-27 02:11:45
Mengunjungi Konser Musik,200000,2,0,2013-02-02 21:43:12
Kopi Toraja,15000,0,0,2005-11-28 12:38:35
Nasi Goreng,20000,0,0,2008-04-14 23:05:42
Kopi Gayo,15000,0,0,2017-09-05 22:51:56
Mie Aceh,20000,0,0,2019-11-13 13:10:50
Jus Mangga,15000,0,0,2008-03-03 18:38:45
Teh Hijau,5000,0,0,2016-03-12 21:47:28
Beli Obat,100000,3,0,2001-12-25 22:19:23
Jus Belimbing,15000,0,0,2001-08-19 15:44:57
Siomay,20000,0,0,2004-05-14 03:39:13
Pepes Tahu,15000,0,0,2003-11-02 08:22:51
Sop Kambing,30000,0,0,2017-04-08 10:20:00
Sayur Lodeh,15000,0,0,2010-02-08 23:02:01
Air Lemon,7000,0,0,2023-01-15 06:43:23
Beli Obat,100000,3,0,2006-10-10 16:20:29
Es Susu Vanilla,8000,0,0,2002-05-15 05:31:50
Mengikuti Kegiatan Komunitas,20000,2,0,2017-07-21 11:54:16
Kolak,15000,0,0,2019-03-26 12:04:20
Jus Belimbing,15000,0,0,2004-11-22 13:29:59
Es Jeruk Bali,10000,0,0,2008-03-15 22:30:37
Nasi Kucing,10000,0,0,2011-07-24 18:50:30
Teh Hitam,7000,0,0,2016-01-20 01:25:06
Pepes Tahu,15000,0,0,2020-10-01 08:08:40
Kopi Tubruk,10000,0,0,2014-10-11 06:07:39
Jus Tomat,8000,0,0,2022-10-25 21:10:32
Bioskop,50000,2,0,2020-10-05 05:24:51
Es Susu Kedelai,6000,0,0,2000-04-15 22:11:28
Sayur Asem,15000,0,0,2009-10-05 00:01:01
Rawon,25000,0,0,2004-08-31 20:16:28
Air Putih,3000,0,0,2022-07-29 19:53:09
Es Lidah Buaya,10000,0,0,2006-11-15 07:12:07
Kopi Gayo,15000,0,0,2020-08-14 20:58:08
Air Putih,3000,0,0,2020-06-16 20:32:00
Air Kelapa,10000,0,0,2017-11-14 00:28:15
Beli Obat,100000,3,0,2007-04-15 01:50:11
Nasi Brongkos,20000,0,0,2022-04-25 21:00:31
Menghadiri Festival Budaya,50000,2,0,2009-12-28 03:00:53
Es Buah,15000,0,0,2023-10-24 06:26:14
Soto Kudus,20000,0,0,2018-03-22 11:16:58
Ketoprak,15000,0,0,2004-03-22 05:59:26
Es Kopi Susu,12000,0,0,2012-08-31 09:54:14
Es Susu Kedelai,6000,0,0,2018-07-25 16:21:43
Air Jeruk Nipis,7000,0,0,2011-03-09 17:47:50
Jus Mangga,15000,0,0,2012-08-01 23:45:30
Sate Padang,25000,0,0,2021-11-09 20:22:56
Nasi Timbel,20000,0,0,2018-10-31 14:30:57
Es Leci,10000,0,0,2009-04-10 09:19:34
Jus Melon,15000,0,0,2004-03-28 19:28:16
Nasi Padang,25000,0,0,2021-10-29 07:17:09
Mie Goreng,18000,0,0,2022-01-04 10:03:01
Soto Bandung,25000,0,0,2018-11-14 11:13:18
Mie Aceh,20000,0,0,2001-12-22 22:39:33
Jus Buah Naga,15000,0,0,2005-06-18 19:12:54
Es Melon,8000,0,0,2001-11-14 22:15:15
Soto Padang,25000,0,0,2009-12-29 14:30:45
Bajigur,8000,0,0,2001-12-16 20:58:09
Mie Tek-Tek,15000,0,0,2009-08-04 02:36:30
Lumpia Semarang,15000,0,0,2019-09-11 15:26:11
Nasi Lemak,20000,0,0,2019-01-14 06:39:23
Mie Kocok,20000,0,0,2011-08-04 13:50:57
Bajaj,20000,1,0,2017-03-14 09:55:04
Air Tebu,5000,0,0,2018-06-16 16:41:08
Jus Markisa,15000,0,0,2014-05-06 06:04:20
Mengikuti Kegiatan Komunitas,20000,2,0,2005-05-30 19:23:37
Nasi Rawon,25000,0,0,2021-11-23 04:11:58
Beli Obat,100000,3,0,2023-03-30 03:11:15
Bandrek,8000,0,0,2021-04-03 07:51:05
Es Pisang Ijo,15000,0,0,2002-01-07 03:22:28
Bandrek,8000,0,0,2010-07-02 11:35:23
Rawon,25000,0,0,2000-02-11 00:49:03
Lumpia Semarang,15000,0,0,2016-11-29 12:29:28
Pecel Lele,20000,0,0,2021-03-05 05:01:40
Capcay,20000,0,0,2016-12-08 03:49:57
Sate Maranggi,30000,0,0,2011-11-12 05:34:47
Mengikuti Kegiatan Komunitas,20000,2,0,2014-01-24 09:22:53
Teh Rosella,7000,0,0,2005-01-29 13:02:53
Nasi Kebuli,30000,0,0,2018-05-16 06:18:14
Sayur Asem,15000,0,0,2016-02-19 20:02:43
Asuransi Kesehatan,150000,4,0,2021-11-11 06:37:27
Nasi Kebuli,30000,0,0,2020-04-13 05:01:00
Tahu Gejrot,10000,0,0,2006-04-21 19:23:01
Bandrek,8000,0,0,2015-05-06 06:32:49
Mie Kocok,20000,0,0,2005-08-24 19:05:45
Es Doger,12000,0,0,2015-10-18 06:03:16
Coto Makassar,25000,0,0,2004-02-14 14:17:16
Susu Kambing,15000,0,0,2008-02-03 20:44:30
Mendaki Gunung,75000,2,0,2017-03-07 23:52:24
Sayur Lodeh,15000,0,0,2002-11-08 22:47:00
Teh Merah,7000,0,0,2019-05-11 12:27:21
Susu,7000,0,0,2004-06-25 07:08:50
Pecel Lele,20000,0,0,2023-06-22 04:58:18
Sambal Matah,10000,0,0,2006-11-22 02:03:27
Nasi Kebuli,30000,0,0,2019-08-22 10:42:22
Tahu Gejrot,10000,0,0,2007-09-18 16:52:45
Es Campur,15000,0,0,2011-11-24 15:00:57
Capcay,20000,0,0,2013-04-02 19:48:52
Soto Bandung,25000,0,0,2002-02-16 09:55:50
Es Susu,7000,0,0,2006-09-14 19:25:56
Lontong Sayur,15000,0,0,2014-12-24 04:18:05
Capcay,20000,0,0,2014-07-07 14:16:46
Nasi Gudeg,20000,0,0,2015-06-23 22:19:53
Es Kopyor,15000,0,0,2011-02-23 18:16:58
Bajigur,8000,0,0,2006-11-09 06:23:02
Mendaki Gunung,75000,2,0,2022-07-24 02:09:32
Lumpia Semarang,15000,0,0,2001-04-13 17:27:19
Ikan Goreng,20000,0,0,2009-07-03 07:08:53
Mengunjungi Taman Hiburan,150000,2,0,2022-03-01 10:23:06
Serabi,10000,0,0,2003-10-14 04:07:57
Nasi Brongkos,20000,0,0,2021-08-07 06:33:51
Rawon,25000,0,0,2018-07-09 05:48:26
Kolak,15000,0,0,2004-11-25 02:10:22
Bakso Malang,20000,0,0,2018-05-25 13:47:12
Es Pala,8000,0,0,2002-05-28 14:24:38
Mie Tek-Tek,15000,0,0,2010-04-21 08:56:32
Nasi Campur,25000,0,0,2002-06-29 00:09:30
Susu,7000,0,0,2023-02-20 22:20:16
Jus Jambu,15000,0,0,2000-08-13 02:59:15
Kereta Api,20000,1,0,2008-12-06 20:51:25
Jus Sirsak,15000,0,0,2001-02-23 05:31:22
Es Semangka,8000,0,0,2003-06-07 07:22:46
Konsultasi,250000,3,0,2019-08-23 14:34:09
Hangout,50000,2,0,2014-09-05 05:00:34
Jus Stroberi,15000,0,0,2000-09-26 22:51:14
Mengunjungi Konser Musik,200000,2,0,2016-11-12 16:04:19
Sate Madura,25000,0,0,2023-11-24 13:05:26
Bajigur,8000,0,0,2006-11-18 12:57:08
Es Mangga Muda,10000,0,0,2010-06-02 18:53:07
Jus Nanas,15000,0,0,2005-09-04 19:13:10
Teh Oolong,8000,0,0,2008-01-22 21:04:04
Rujak Manis,15000,0,0,2015-02-19 15:25:11
Bajaj,20000,1,0,2008-10-15 14:04:27
Beli Obat,100000,3,0,2011-01-18 19:55:57
Mendaki Gunung,75000,2,0,2012-09-25 22:11:49
Es Blewah,8000,0,0,2009-05-30 10:43:13
Nasi Uduk,15000,0,0,2007-10-09 15:38:51
Jus Jeruk,8000,0,0,2001-08-06 14:17:37
Kolak,15000,0,0,2002-10-17 01:32:46
Becak,10000,1,0,2021-11-18 15:40:27
Kopi Hitam,10000,0,0,2021-01-24 02:45:55
Ayam Penyet,20000,0,0,2019-06-06 01:20:31
Jus Mangga,15000,0,0,2008-04-18 19:41:30
Nasi Lemak,20000,0,0,2015-04-07 05:59:50
Mengunjungi Konser Musik,200000,2,0,2009-03-23 16:47:54
Membeli Buku,100000,2,0,2008-03-17 15:16:33
Beli Obat,100000,3,0,2014-06-04 08:04:36
Bubur Ayam,15000,0,0,2015-02-02 02:44:31
Es Nangka,10000,0,0,2018-12-05 14:53:06
Rujak Manis,15000,0,0,2015-01-02 09:52:29
Becak,10000,1,0,2007-07-16 10:54:02
Sop Iga,35000,0,0,2011-05-14 14:39:21
Lontong Sayur,15000,0,0,2009-06-16 21:44:13
Becak,10000,1,0,2023-12-18 19:59:02
Soto Madura,25000,0,0,2009-09-23 09:26:40
Nasi Padang,25000,0,0,2001-01-08 08:56:10
Beli Obat,100000,3,0,2006-04-19 23:57:46
Menghadiri Festival Budaya,50000,2,0,2019-11-25 13:43:00
Teh Putih,9000,0,0,2016-02-15 08:13:16
Mie Goreng,18000,0,0,2006-06-19 02:18:59
Jus Buah Naga,15000,0,0,2018-10-31 23:32:54
Sate Kambing,35000,0,0,2021-10-04 00:07:28
Pindang Patin,25000,0,0,2018-08-21 18:30:36
Mengunjungi Konser Musik,200000,2,0,2014-01-27 05:14:25
Beli Obat,100000,3,0,2017-10-18 15:56:49
Berkemah,50000,2,0,2006-03-28 11:17:01
Es Leci,10000,0,0,2022-10-05 15:17:33
Pecel,15000,0,0,2022-08-29 14:07:45
Jus Wortel,8000,0,0,2019-12-13 09:09:52
Es Melon,8000,0,0,2004-12-01 20:35:42
Rendang,30000,0,0,2010-02-07 15:05:22
Susu,7000,0,0,2019-07-03 18:09:31
Jus Semangka,15000,0,0,2010-07-22 01:01:52
Soda Susu,10000,0,0,2023-04-24 18:48:18
Teh Putih,9000,0,0,2022-06-30 11:40:23
Jus Anggur,15000,0,0,2012-12-14 09:31:47
Gado-Gado,15000,0,0,2002-10-28 00:06:38
Soto Ayam,18000,0,0,2018-01-26 04:25:32
Tahu Gejrot,10000,0,0,2001-09-09 09:11:26
Nasi Kuning,15000,0,0,2016-12-12 09:24:27
Beli Obat,100000,3,0,2023-04-21 13:59:12
Mie Aceh,20000,0,0,2007-06-26 11:41:37
Es Krim,10000,0,0,2008-03-30 18:21:47
Empal Gentong,30000,0,0,2001-07-26 15:08:14
Kopi Toraja,15000,0,0,2013-10-08 05:53:46
Jus Mangga,15000,0,0,2007-01-25 16:49:19
Karedok,15000,0,0,2010-03-25 00:43:55
Bajaj,20000,1,0,2005-05-12 05:13:49
Konsultasi,250000,3,0,2009-08-22 11:13:31
Air Tebu,5000,0,0,2000-09-09 06:10:45
Es Kelapa,10000,0,0,2002-06-29 22:43:20
Sayur Lodeh,15000,0,0,2009-04-09 10:20:32
Sop Kambing,30000,0,0,2012-02-11 20:25:31
Mengunjungi Taman Hiburan,150000,2,0,2012-06-23 12:43:37
Soto Madura,25000,0,0,2017-05-25 02:12:03
Teh Merah,7000,0,0,2006-11-16 04:53:46
Susu Jahe,8000,0,0,2015-05-04 12:14:21
Nasi Kebuli,30000,0,0,2010-09-04 23:36:16
Kerak Telor,20000,0,0,2011-08-06 05:02:44
Sewa Properti,5000000,10,1,2014-04-15 23:52:16
Mengunjungi Taman Hiburan,150000,2,0,2017-04-17 07:52:41
Nasi Liwet,25000,0,0,2017-07-26 02:08:06
Jus Pepaya,15000,0,0,2022-02-08 15:21:17
Soto Lamongan,20000,0,0,2013-12-31 10:34:12
LRT,15000,1,0,2013-05-08 11:34:12
Jus Alpukat,15000,0,0,2009-01-27 07:03:45
Beli Obat,100000,3,0,2013-05-20 13:18:02
Beli Obat,100000,3,0,2015-05-20 11:58:04
Soda Susu,10000,0,0,2018-05-10 07:23:16
Nasi Kucing,10000,0,0,2023-07-05 22:30:54
Mengunjungi Konser Musik,200000,2,0,2022-07-30 16:31:25
Gado-Gado,15000,0,0,2012-09-24 15:31:34
Hangout,50000,2,0,2019-05-29 13:24:27
Ikan Asin,10000,0,0,2018-04-15 05:29:11
Es Nangka,10000,0,0,2011-06-29 02:01:36
Ayam Bakar,25000,0,0,2006-08-20 19:56:16
Mendaki Gunung,75000,2,0,2017-10-09 22:19:56
Sate Ayam,25000,0,0,2000-02-13 00:00:57
Es Leci,10000,0,0,2019-10-26 01:14:52
Investasi,3000000,10,1,2020-02-11 23:40:50
Tumis Kangkung,15000,0,0,2007-04-28 04:42:20
Asinan Betawi,15000,0,0,2020-09-17 11:32:08
Soda Jeruk,10000,0,0,2017-03-07 10:13:33
Ikan Goreng,20000,0,0,2019-08-12 20:38:30
Soda Jeruk,10000,0,0,2016-01-03 04:14:52
Teh Hijau,5000,0,0,2012-09-06 09:24:34
Pecel Lele,20000,0,0,2021-07-29 08:39:51
Sop Ayam,20000,0,0,2010-12-26 04:57:07
Sambal Matah,10000,0,0,2013-02-28 14:29:18
Angkot,5000,1,0,2021-11-11 15:27:15
Bebek Goreng,30000,0,0,2003-11-14 08:19:03
Jus Wortel,8000,0,0,2005-06-11 11:25:49
Es Mangga Muda,10000,0,0,2002-08-31 04:31:50
Soto Kudus,20000,0,0,2009-02-12 15:06:27
Wedang Jahe,8000,0,0,2009-02-20 18:26:23
Es Campur,15000,0,0,2011-10-01 10:26:51
Soda Susu,10000,0,0,2021-11-04 11:21:47
Air Tebu,5000,0,0,2023-04-02 22:26:38
Jus Tomat,8000,0,0,2008-10-06 07:45:48
Sate Lilit,30000,0,0,2015-02-11 06:16:46
Ketoprak,15000,0,0,2019-08-12 20:55:21
Martabak,30000,0,0,2015-05-01 15:21:00
Tempe Mendoan,15000,0,0,2011-04-26 00:12:11
Wedang Jahe,8000,0,0,2014-04-04 16:41:12
Sambal Goreng,15000,0,0,2015-02-15 16:26:57
Sop Kambing,30000,0,0,2018-05-04 10:20:49
Es Kacang Merah,10000,0,0,2023-06-15 00:36:26
Soda Susu,10000,0,0,2012-03-21 19:16:35
Es Kelapa,10000,0,0,2018-02-03 04:55:41
Ayam Penyet,20000,0,0,2009-08-31 23:15:28
Teh Jahe,7000,0,0,2005-12-03 17:58:52
Susu Jahe,8000,0,0,2023-01-14 17:00:54
Mengunjungi Konser Musik,200000,2,0,2005-04-30 09:37:01
Nasi Pecel,15000,0,0,2020-06-14 19:25:51
Susu Kambing,15000,0,0,2010-10-19 14:20:30
Soto Bandung,25000,0,0,2014-02-25 22:01:48
Es Teh,5000,0,0,2001-11-13 10:10:47
Rawon,25000,0,0,2006-10-29 11:04:42
Jus Buah Naga,15000,0,0,2003-06-10 18:46:36
Soto Mie,20000,0,0,2004-12-20 14:52:03
Susu Jahe,8000,0,0,2019-10-17 03:14:56
Ayam Taliwang,30000,0,0,2003-06-16 21:27:39
Sate Padang,25000,0,0,2004-07-29 10:38:25
Soto Lamongan,20000,0,0,2012-10-14 16:10:54
Bakmi Jawa,20000,0,0,2020-08-20 15:20:57
Berbelanja di Mall,200000,2,0,2018-04-18 14:17:20
Tongseng,30000,0,0,2007-10-23 06:59:09
Tongseng,30000,0,0,2007-10-27 08:49:43
Karedok,15000,0,0,2012-01-06 03:24:20
Beli Obat,100000,3,0,2016-11-28 06:48:18
Nasi Pecel,15000,0,0,2013-11-20 08:06:44
Es Timun Suri,8000,0,0,2018-05-13 04:01:40
Es Leci,10000,0,0,2006-09-20 04:53:06
Nasi Gudeg,20000,0,0,2019-06-05 09:58:33
Bebek Betutu,35000,0,0,2020-04-16 05:19:52
Teh Rosella,7000,0,0,2023-10-07 01:45:10
