ITEM,VALUE,TYPE,CATEGORY,CREATED_AT
Becak,10000,1,0,2021-02-24 13:16:29
LRT,15000,1,0,2019-08-06 10:43:17
Es Timun,8000,0,0,2023-10-25 06:44:12
Sop Kaki Kambing,35000,0,0,2022-07-12 10:32:13
Mie Tek-Tek,15000,0,0,2020-06-08 22:36:43
Air Tebu,5000,0,0,2019-10-30 19:33:05
MRT,15000,1,0,2020-05-22 15:07:18
Nasi Campur,25000,0,0,2022-07-06 11:04:07
Es Sarang Burung,12000,0,0,2023-09-14 23:29:29
Jus Tomat,8000,0,0,2021-11-14 13:19:14
Teh Sereh,7000,0,0,2020-05-25 13:44:53
Serabi,10000,0,0,2021-02-15 16:16:31
Sambal Terasi,10000,0,0,2022-09-16 21:10:14
Mendaki Gunung,75000,2,0,2023-08-16 12:58:37
Empal Gentong,30000,0,0,2023-06-25 03:02:10
Berbelanja di Mall,200000,2,0,2021-10-30 03:32:42
Hangout,50000,2,0,2022-10-28 13:22:23
Nasi Goreng Kambing,25000,0,0,2022-02-18 20:04:11
Es Selasih,10000,0,0,2021-01-07 00:39:21
Soda Gembira,10000,0,0,2019-05-14 05:07:18
Susu Kambing,15000,0,0,2020-02-16 02:42:42
Kopi Luwak,50000,0,0,2020-04-25 19:27:36
Sambal Matah,10000,0,0,2019-12-07 07:09:19
MRT,15000,1,0,2022-08-01 09:36:40
Jus Sirsak,15000,0,0,2022-02-20 12:05:34
Becak,10000,1,0,2020-11-24 12:48:30
Es Terong Belanda,10000,0,0,2022-08-14 05:22:24
Mie Goreng,18000,0,0,2021-08-15 17:45:24
Nasi Gudeg,20000,0,0,2020-04-16 06:14:31
Sop Iga,35000,0,0,2022-03-08 08:46:26
Nasi Pecel,15000,0,0,2022-09-19 10:14:40
Es Pala,8000,0,0,2020-07-23 00:37:39
Air Lemon,7000,0,0,2021-05-11 14:07:36
Air Jahe,7000,0,0,2023-07-29 18:11:02
Bajaj,20000,1,0,2019-08-23 20:26:55
Bakso Malang,20000,0,0,2022-08-17 21:48:05
Bandrek,8000,0,0,2020-12-31 20:23:03
Kolak,15000,0,0,2020-02-04 05:48:35
Jus Melon,15000,0,0,2023-07-03 22:36:26
Ojek,15000,1,0,2019-06-04 00:09:51
Rujak Manis,15000,0,0,2021-06-15 22:15:04
Es Terong Belanda,10000,0,0,2019-01-31 13:16:51
Becak,10000,1,0,2019-03-26 23:05:03
Jus Buah,15000,0,0,2023-10-08 21:24:08
Lumpia Semarang,15000,0,0,2020-02-01 08:09:43
Es Pisang Ijo,15000,0,0,2019-01-09 19:57:23
Rawon,25000,0,0,2022-05-22 09:47:56
Beli Obat,100000,3,0,2020-07-02 07:55:24
Taksi,50000,1,0,2020-12-20 15:27:00
Teh Jahe,7000,0,0,2020-02-06 09:18:50
Es Cincau,7000,0,0,2021-04-01 10:12:28
Nasi Timbel,20000,0,0,2020-10-01 21:52:32
Jus Melon,15000,0,0,2023-10-03 21:25:52
Ojek,15000,1,0,2023-02-10 17:16:34
Teh Sereh,7000,0,0,2023-05-02 09:59:06
Bubur Ayam,15000,0,0,2020-05-07 06:37:53
Tahu Sumedang,10000,0,0,2021-03-22 07:50:36
Pempek,20000,0,0,2021-06-19 08:40:33
Ayam Bakar,25000,0,0,2019-08-21 01:20:28
Becak,10000,1,0,2023-06-17 09:22:57
Bebek Goreng,30000,0,0,2021-05-15 23:21:52
Ayam Bakar,25000,0,0,2020-08-13 11:03:19
Siomay,20000,0,0,2020-04-27 02:55:04
Jus Anggur,15000,0,0,2019-11-27 12:38:42
Jus Markisa,15000,0,0,2020-05-13 04:16:59
Ikan Bakar,30000,0,0,2023-07-07 16:32:18
Jus Melon,15000,0,0,2023-05-05 14:43:17
Rujak Cingur,20000,0,0,2020-03-21 17:40:45
Es Susu Coklat,8000,0,0,2022-08-01 12:15:57
Rawon,25000,0,0,2019-12-26 17:56:10
Rendang,30000,0,0,2019-09-17 01:24:28
Kopi Luwak,50000,0,0,2020-09-08 02:38:03
Serabi,10000,0,0,2019-08-03 23:25:21
Beli Obat,100000,3,0,2019-09-15 04:48:39
Kopi Gayo,15000,0,0,2022-04-18 07:32:38
Jus Alpukat,15000,0,0,2019-03-19 04:11:09
Tahu Gejrot,10000,0,0,2019-11-11 18:12:50
Becak,10000,1,0,2022-12-25 14:03:51
Nasi Bebek,25000,0,0,2020-03-29 04:23:32
Air Putih,3000,0,0,2020-12-27 10:34:21
Kepiting Saus Padang,40000,0,0,2022-11-19 23:10:58
Es Campur,15000,0,0,2023-11-22 16:11:14
Es Lidah Buaya,10000,0,0,2022-12-29 06:58:29
Gulai Ikan,25000,0,0,2019-12-27 03:43:32
Sop Ayam,20000,0,0,2021-03-13 19:56:37
Sate Madura,25000,0,0,2021-11-23 03:26:11
Nasi Goreng,20000,0,0,2019-03-14 00:02:10
Sayur Asem,15000,0,0,2021-05-14 15:03:01
Nasi Rawon,25000,0,0,2023-03-23 08:14:04
Soda Apel,10000,0,0,2021-09-21 20:53:52
Jus Mangga,15000,0,0,2023-06-23 15:54:12
Nasi Goreng Kambing,25000,0,0,2019-03-24 14:52:41
Teh Merah,7000,0,0,2019-06-14 23:18:40
Pecel,15000,0,0,2022-06-22 02:59:36
Bubur Ayam,15000,0,0,2020-09-15 00:11:20
Jus Stroberi,15000,0,0,2022-02-22 08:27:04
Nasi Rawon,25000,0,0,2023-02-20 20:43:51
Susu,7000,0,0,2019-04-11 11:44:03
Es Timun Suri,8000,0,0,2022-10-11 23:10:35
Jus Nanas,15000,0,0,2020-01-01 14:46:38
Nasi Campur,25000,0,0,2020-10-03 01:46:39
Gulai Ikan,25000,0,0,2019-10-25 16:22:49
Es Krim,10000,0,0,2020-08-18 02:20:07
Mie Goreng,18000,0,0,2021-06-05 23:40:39
Es Krim,10000,0,0,2020-08-11 06:01:43
Soda Gembira,10000,0,0,2020-01-08 04:14:59
Jus Mangga,15000,0,0,2019-02-12 00:58:07
Air Tebu,5000,0,0,2023-01-20 09:32:57
MRT,15000,1,0,2020-11-04 12:50:55
Es Semangka,8000,0,0,2022-01-21 01:44:13
Nasi Timbel,20000,0,0,2020-01-26 08:11:14
Sayur Lodeh,15000,0,0,2022-06-11 23:04:07
Nasi Padang,25000,0,0,2019-01-19 19:46:30
Taksi,50000,1,0,2019-05-30 18:45:29
Sewa Properti,5000000,11,1,2021-05-06 15:04:51
Soda Apel,10000,0,0,2019-11-05 06:45:39
Sate Padang,25000,0,0,2023-07-12 03:02:52
LRT,15000,1,0,2022-04-17 08:51:17
Nasi Gudeg,20000,0,0,2019-03-25 23:15:32
Mie Aceh,20000,0,0,2023-08-05 20:43:50
Bajaj,20000,1,0,2021-07-19 05:06:51
Ikan Asin,10000,0,0,2020-06-24 10:07:19
Soto Madura,25000,0,0,2023-11-04 11:57:50
Kwetiau Goreng,20000,0,0,2020-12-15 08:17:59
Taksi,50000,1,0,2021-01-02 14:17:52
Bubur Ayam,15000,0,0,2023-04-08 19:11:31
Soto Lamongan,20000,0,0,2019-07-14 10:05:29
Nasi Pecel,15000,0,0,2023-12-05 16:51:53
Soda Lemon,10000,0,0,2022-08-15 01:59:46
Nasi Timbel,20000,0,0,2022-09-04 17:44:43
Ayam Penyet,20000,0,0,2023-01-23 20:00:24
Dividen Saham,3000000,12,1,2021-02-15 21:17:04
Capcay,20000,0,0,2021-04-19 09:36:49
Teh Melati,7000,0,0,2019-12-08 21:04:31
Air Jeruk Nipis,7000,0,0,2020-10-20 01:28:16
Kolak,15000,0,0,2023-02-20 15:46:26
Air Jahe,7000,0,0,2023-11-21 06:53:57
Sate Lilit,30000,0,0,2020-09-26 18:40:27
Rendang,30000,0,0,2023-02-11 03:08:24
Es Kopyor,15000,0,0,2021-04-30 06:50:15
Sop Kaki Kambing,35000,0,0,2022-03-09 21:41:34
Nasi Kebuli,30000,0,0,2020-08-04 19:05:48
Ayam Goreng,25000,0,0,2020-06-22 11:34:37
Soto Betawi,25000,0,0,2020-05-13 19:50:10
Jus Wortel,8000,0,0,2022-01-01 06:02:44
Bir Pletok,12000,0,0,2022-04-25 21:06:18
Kolak,15000,0,0,2022-01-02 17:04:18
Susu Jahe,8000,0,0,2021-12-05 23:41:22
Es Susu Coklat,8000,0,0,2020-03-02 06:51:52
Es Cendol,7000,0,0,2023-08-07 11:25:29
Es Timun Suri,8000,0,0,2021-08-28 22:51:56
Kopi Tubruk,10000,0,0,2021-05-11 22:02:16
LRT,15000,1,0,2021-08-17 05:52:18
Air Jeruk Nipis,7000,0,0,2021-09-24 17:43:32
Es Krim,10000,0,0,2020-04-26 14:50:31
Es Kelapa,10000,0,0,2019-06-20 22:58:40
Es Leci,10000,0,0,2021-03-16 05:19:00
Es Selasih,10000,0,0,2021-07-09 02:26:33
Mengunjungi Taman Hiburan,150000,2,0,2022-11-13 12:13:26
Soda Susu,10000,0,0,2023-10-14 10:58:26
Kolak,15000,0,0,2020-03-18 21:08:53
Jus Nanas,15000,0,0,2019-06-28 12:02:59
Es Campur,15000,0,0,2019-12-06 06:59:54
Es Semangka,8000,0,0,2020-12-05 08:38:09
Es Kelapa,10000,0,0,2021-05-26 15:19:11
Es Krim,10000,0,0,2022-11-06 23:12:41
Bebek Goreng,30000,0,0,2021-07-25 11:12:27
Nasi Bebek,25000,0,0,2020-12-31 11:25:52
Es Krim,10000,0,0,2020-08-18 15:16:49
Teh Manis,5000,0,0,2022-08-09 11:19:32
Mengunjungi Pantai,30000,2,0,2020-01-22 09:25:26
Kopi Tubruk,10000,0,0,2021-05-28 16:10:04
Tahu Gejrot,10000,0,0,2023-05-24 01:45:58
Bandeng Presto,25000,0,0,2023-10-06 00:43:51
Tumis Kangkung,15000,0,0,2020-09-25 02:05:29
Pepes Tahu,15000,0,0,2022-12-11 06:53:41
Sate Maranggi,30000,0,0,2021-11-12 09:25:30
Bermain di Waterpark,100000,2,0,2022-01-17 05:48:44
Bakso Malang,20000,0,0,2020-03-24 06:02:23
Lontong Sayur,15000,0,0,2021-10-22 12:30:14
LRT,15000,1,0,2021-05-17 08:03:33
Berkemah,50000,2,0,2019-12-16 23:40:30
Ayam Taliwang,30000,0,0,2019-10-27 04:56:45
Becak,10000,1,0,2019-03-29 15:48:48
Gado-Gado,15000,0,0,2022-08-20 11:36:55
Becak,10000,1,0,2022-04-28 05:23:31
Soto Lamongan,20000,0,0,2019-11-29 03:58:36
Jus Jambu,15000,0,0,2022-11-21 22:29:13
Ayam Taliwang,30000,0,0,2020-12-30 23:51:05
Nasi Kucing,10000,0,0,2022-10-19 22:58:46
Jus Jambu,15000,0,0,2021-04-12 03:04:28
Pepes Tahu,15000,0,0,2021-04-25 03:55:20
Teh Putih,9000,0,0,2022-12-07 02:55:54
Sayur Asem,15000,0,0,2019-06-12 02:36:02
Bajaj,20000,1,0,2023-05-18 02:47:18
Jus Pepaya,15000,0,0,2021-04-13 11:13:30
Jus Jeruk,8000,0,0,2023-09-12 22:33:24
Sate Maranggi,30000,0,0,2022-06-06 13:47:45
Teh Sereh,7000,0,0,2019-10-05 03:32:05
Es Pepaya,10000,0,0,2022-01-28 07:52:29
Ikan Asin,10000,0,0,2023-06-19 04:28:28
Ojek,15000,1,0,2020-10-16 04:31:36
Sate Lilit,30000,0,0,2022-12-24 14:58:35
Nasi Kebuli,30000,0,0,2023-08-23 05:54:04
Es Kopi Susu,12000,0,0,2023-12-06 20:17:56
Gulai Kambing,35000,0,0,2019-02-06 03:22:48
Jus Belimbing,15000,0,0,2021-01-28 07:32:29
Soto Betawi,25000,0,0,2019-11-07 09:28:57
Bir Pletok,12000,0,0,2021-05-11 17:52:35
Jus Tomat,8000,0,0,2023-12-30 08:30:25
Soda Apel,10000,0,0,2023-10-26 23:57:11
Jus Anggur,15000,0,0,2020-07-25 06:11:54
Mengunjungi Kebun Binatang,50000,2,0,2020-02-03 08:54:51
Air Jahe,7000,0,0,2022-03-21 04:42:14
Bandeng Presto,25000,0,0,2019-01-30 18:55:03
Bajaj,20000,1,0,2021-08-03 20:59:05
Air Jahe,7000,0,0,2019-02-28 07:53:04
Opor Ayam,20000,0,0,2023-06-21 08:50:15
Susu Jahe,8000,0,0,2019-11-07 18:34:04
Mie Tek-Tek,15000,0,0,2023-03-03 23:21:32
Martabak,30000,0,0,2022-08-31 00:27:53
Es Semangka,8000,0,0,2020-03-13 04:58:17
Bus,5000,1,0,2022-02-05 11:11:13
Es Selasih,10000,0,0,2021-05-07 01:24:15
Jus Semangka,15000,0,0,2022-08-23 03:12:31
Es Pepaya,10000,0,0,2020-05-20 04:54:21
Sop Buntut,40000,0,0,2019-03-06 13:37:08
Mie Aceh,20000,0,0,2023-06-14 10:50:32
Bebek Goreng,30000,0,0,2023-10-05 23:19:37
Es Teh,5000,0,0,2020-11-19 03:51:26
Es Kacang Merah,10000,0,0,2022-06-17 12:38:28
Sambal Matah,10000,0,0,2019-03-09 20:51:31
Becak,10000,1,0,2021-05-25 15:15:09
Nasi Lemak,20000,0,0,2019-05-14 03:00:22
Es Susu,7000,0,0,2021-08-20 07:20:26
Air Kelapa,10000,0,0,2020-12-17 03:25:39
Ikan Pepes,25000,0,0,2021-08-04 06:28:01
Rujak Cingur,20000,0,0,2020-12-27 12:05:17
Air Putih,3000,0,0,2022-06-29 21:06:03
Teh Hitam,7000,0,0,2021-12-18 16:05:06
Bandrek,8000,0,0,2023-10-07 19:01:05
Nasi Gudeg,20000,0,0,2020-06-04 14:49:31
Pepes Tahu,15000,0,0,2022-10-16 12:44:08
Tumis Kangkung,15000,0,0,2021-06-11 01:31:04
Becak,10000,1,0,2019-10-19 06:27:43
Air Jahe,7000,0,0,2020-08-13 23:50:17
Soto Kudus,20000,0,0,2022-10-03 08:10:35
Teh Putih,9000,0,0,2020-01-05 12:12:28
Es Semangka,8000,0,0,2020-12-01 03:49:41
Teh Sereh,7000,0,0,2020-05-30 17:50:25
Rujak Cingur,20000,0,0,2021-10-13 12:58:58
Susu Kedelai,6000,0,0,2019-07-15 02:32:07
Gulai Kambing,35000,0,0,2020-09-08 22:29:56
Teh Hitam,7000,0,0,2019-02-06 16:40:42
LRT,15000,1,0,2023-01-02 01:31:01
Becak,10000,1,0,2020-03-16 16:11:54
Es Mangga Muda,10000,0,0,2020-10-14 16:01:18
Nasi Kucing,10000,0,0,2022-08-17 18:41:11
Bandrek,8000,0,0,2023-07-09 23:39:54
Lumpia Semarang,15000,0,0,2021-02-21 21:15:36
Tumis Kangkung,15000,0,0,2020-05-13 03:11:02
Susu Jahe,8000,0,0,2021-04-09 20:08:52
Beli Obat,100000,3,0,2023-08-21 04:52:11
Kolak,15000,0,0,2019-09-25 10:05:27
Jus Markisa,15000,0,0,2021-01-31 14:13:50
Rawon,25000,0,0,2021-05-23 10:20:43
Sambal Goreng,15000,0,0,2020-06-26 09:25:42
Susu,7000,0,0,2021-02-25 04:14:33
Teh Melati,7000,0,0,2019-11-10 09:11:18
Sate Kambing,35000,0,0,2023-11-15 02:20:42
Soda Susu,10000,0,0,2021-02-28 04:12:21
Becak,10000,1,0,2023-11-21 21:58:09
LRT,15000,1,0,2020-02-21 13:49:36
Sop Buntut,40000,0,0,2021-12-29 05:55:30
Soda Apel,10000,0,0,2020-04-15 07:41:00
Es Doger,12000,0,0,2019-11-05 07:03:23
Tumis Kangkung,15000,0,0,2023-12-30 05:00:32
Bir Pletok,12000,0,0,2019-03-18 22:57:17
MRT,15000,1,0,2022-06-18 23:42:21
LRT,15000,1,0,2019-12-12 12:02:31
Gulai Kambing,35000,0,0,2022-02-03 00:46:16
Es Krim,10000,0,0,2019-11-27 09:10:08
Jus Anggur,15000,0,0,2020-06-13 22:50:19
Nasi Liwet,25000,0,0,2022-07-03 20:46:36
Nasi Pecel,15000,0,0,2019-02-20 16:10:40
Kepiting Saus Padang,40000,0,0,2023-11-18 16:53:53
Es Kopi Susu,12000,0,0,2021-09-14 12:03:45
Es Goyobod,10000,0,0,2022-04-22 15:09:40
Nasi Pecel,15000,0,0,2019-11-13 03:12:22
Soda Lemon,10000,0,0,2022-07-17 22:41:33
Becak,10000,1,0,2021-08-10 00:05:26
Becak,10000,1,0,2023-08-26 12:21:27
Siomay,20000,0,0,2019-01-08 16:06:12
Es Timun,8000,0,0,2021-07-28 20:36:46
Bakso,20000,0,0,2019-12-20 15:44:23
Mengikuti Kegiatan Komunitas,20000,2,0,2019-12-09 20:59:02
Jus Stroberi,15000,0,0,2022-12-25 19:02:01
Bus,5000,1,0,2023-12-24 04:07:56
Bebek Betutu,35000,0,0,2020-01-17 11:35:51
Angkot,5000,1,0,2019-03-02 00:18:13
Mendaki Gunung,75000,2,0,2023-08-15 00:18:59
Sambal Terasi,10000,0,0,2020-03-28 16:40:42
Membeli Buku,100000,2,0,2019-10-04 03:00:56
Berkemah,50000,2,0,2019-03-17 20:38:19
Air Tebu,5000,0,0,2020-01-31 01:51:37
Ikan Pepes,25000,0,0,2022-08-23 04:52:28
Es Selasih,10000,0,0,2022-01-16 18:55:23
Es Cendol,7000,0,0,2022-10-25 17:50:47
Kopi Luwak,50000,0,0,2022-09-10 10:33:23
Bubur Ayam,15000,0,0,2020-02-22 14:28:06
Kolak,15000,0,0,2020-01-15 12:49:38
Soto Kudus,20000,0,0,2022-04-18 06:02:22
Sambal Matah,10000,0,0,2019-01-12 00:58:40
Jus Wortel,8000,0,0,2022-03-10 23:53:24
Jus Jambu,15000,0,0,2022-01-27 22:38:11
Jus Semangka,15000,0,0,2020-11-03 18:36:59
LRT,15000,1,0,2022-09-22 12:28:50
Es Doger,12000,0,0,2019-09-27 17:09:01
Es Buah,15000,0,0,2020-02-26 06:05:57
Gado-Gado,15000,0,0,2019-03-27 08:23:48
Bajaj,20000,1,0,2023-06-06 15:56:16
Es Kacang Merah,10000,0,0,2021-08-07 00:55:43
Soto Madura,25000,0,0,2022-04-11 00:07:22
Es Susu Kedelai,6000,0,0,2020-07-08 19:16:51
Jus Tomat,8000,0,0,2020-02-29 00:17:21
Asinan Betawi,15000,0,0,2022-08-17 11:32:09
Jus Pepaya,15000,0,0,2020-01-15 23:04:10
Jus Semangka,15000,0,0,2019-05-07 22:34:59
Soto Betawi,25000,0,0,2022-12-07 22:02:27
Jus Buah Naga,15000,0,0,2019-10-26 19:23:15
Bandrek,8000,0,0,2023-09-19 11:34:25
Air Tebu,5000,0,0,2023-10-09 07:13:37
Es Nangka,10000,0,0,2023-08-09 20:23:42
Susu Kedelai,6000,0,0,2020-10-18 09:28:46
Es Pepaya,10000,0,0,2022-06-10 08:19:41
Gulai Ikan,25000,0,0,2023-06-12 15:00:36
Jus Alpukat,15000,0,0,2023-08-20 06:45:03
Investasi,3000000,12,1,2022-03-09 19:58:04
Es Cendol,7000,0,0,2020-04-25 20:19:59
Es Doger,12000,0,0,2021-02-05 19:40:23
Es Timun Suri,8000,0,0,2020-10-05 01:47:40
Air Kelapa,10000,0,0,2023-09-06 07:16:03
Susu Kedelai,6000,0,0,2019-04-02 16:44:40
Bakso Malang,20000,0,0,2021-12-25 18:18:56
Becak,10000,1,0,2021-03-08 00:59:47
Bajigur,8000,0,0,2023-08-03 06:05:24
Jus Markisa,15000,0,0,2022-06-04 07:14:38
Tongseng,30000,0,0,2019-07-05 04:58:14
Teh Putih,9000,0,0,2023-12-26 15:37:02
Es Cincau,7000,0,0,2023-05-15 04:33:23
Es Selasih,10000,0,0,2019-12-01 21:18:10
Serabi,10000,0,0,2021-01-20 16:49:46
Becak,10000,1,0,2023-12-03 09:31:33
Rujak Manis,15000,0,0,2021-05-18 05:17:33
Soda Lemon,10000,0,0,2019-04-07 15:57:28
Lontong Sayur,15000,0,0,2021-10-10 17:24:23
Es Mangga,8000,0,0,2022-01-12 10:18:34
Opor Ayam,20000,0,0,2020-08-23 12:55:36
Jus Stroberi,15000,0,0,2020-08-27 10:58:48
Es Pisang Ijo,15000,0,0,2019-09-25 03:53:30
MRT,15000,1,0,2020-10-04 08:34:07
Lumpia Semarang,15000,0,0,2022-09-01 14:47:03
Teh Hijau,5000,0,0,2022-10-30 02:10:42
Taksi,50000,1,0,2020-07-24 05:53:30
Es Jeruk,6000,0,0,2022-03-01 18:47:41
Gulai Kambing,35000,0,0,2021-07-22 03:56:32
Jus Buah,15000,0,0,2022-02-27 18:44:37
MRT,15000,1,0,2020-08-05 17:33:52
Teh Putih,9000,0,0,2022-11-26 11:49:19
Soto Kudus,20000,0,0,2019-06-01 03:56:48
Soto Bandung,25000,0,0,2022-11-27 16:25:37
Teh Rosella,7000,0,0,2019-02-01 21:21:59
Nasi Timbel,20000,0,0,2023-11-28 19:58:52
Rendang,30000,0,0,2021-11-13 12:42:55
Warnet,15000,2,0,2021-04-10 15:51:45
Soto Padang,25000,0,0,2022-12-22 12:21:53
Air Tebu,5000,0,0,2021-06-29 17:41:51
Jus Belimbing,15000,0,0,2023-05-02 04:50:28
Es Kopyor,15000,0,0,2019-02-03 14:21:17
Jus Sirsak,15000,0,0,2021-09-01 07:12:29
Ikan Bakar,30000,0,0,2019-04-17 22:53:50
Sayur Lodeh,15000,0,0,2022-06-26 16:53:13
Ayam Penyet,20000,0,0,2022-05-14 07:41:29
Es Teler,15000,0,0,2021-11-17 15:26:33
Jus Jeruk,8000,0,0,2023-07-06 16:00:23
Nasi Lemak,20000,0,0,2022-02-08 19:17:54
Jus Stroberi,15000,0,0,2019-08-09 23:27:11
Nasi Uduk,15000,0,0,2023-03-06 18:02:58
Jus Mangga,15000,0,0,2022-11-03 18:05:06
Sambal Matah,10000,0,0,2019-07-17 02:26:14
Air Lemon,7000,0,0,2020-05-16 14:37:28
Teh Putih,9000,0,0,2023-12-08 17:52:50
Kwetiau Goreng,20000,0,0,2022-03-01 20:52:22
Opor Ayam,20000,0,0,2020-01-09 23:14:53
Es Susu Kedelai,6000,0,0,2022-08-13 03:10:56
Rendang,30000,0,0,2021-07-03 02:25:40
Nasi Pecel,15000,0,0,2021-05-24 15:43:07
Susu Jahe,8000,0,0,2021-06-02 07:50:17
Kolak,15000,0,0,2023-11-15 23:06:27
Mie Kocok,20000,0,0,2023-02-01 06:12:27
Kopi Toraja,15000,0,0,2020-11-20 22:05:39
Es Timun Suri,8000,0,0,2022-10-21 12:47:21
Es Timun,8000,0,0,2019-11-03 23:00:48
Sate Madura,25000,0,0,2021-06-25 08:38:39
Air Lemon,7000,0,0,2022-06-22 16:31:48
Nasi Pecel,15000,0,0,2023-04-07 06:33:49
Sate Kambing,35000,0,0,2020-04-21 17:35:14
Gulai Kambing,35000,0,0,2021-05-26 12:56:30
Bakso Malang,20000,0,0,2020-05-21 18:26:59
LRT,15000,1,0,2023-02-17 11:00:30
Tongseng,30000,0,0,2022-12-08 03:12:55
Es Pala,8000,0,0,2019-05-06 00:12:06
Rawon,25000,0,0,2021-12-12 05:18:41
Teh Merah,7000,0,0,2019-06-11 02:25:10
Soto Mie,20000,0,0,2019-01-14 21:19:41
Es Kopi,12000,0,0,2022-02-10 18:47:23
Sayur Asem,15000,0,0,2023-05-11 11:06:57
Jus Wortel,8000,0,0,2020-01-16 16:29:56
Soda Apel,10000,0,0,2019-12-28 19:11:35
Kopi Luwak,50000,0,0,2022-02-10 00:32:22
Jus Jambu,15000,0,0,2020-05-12 03:13:23
Rendang,30000,0,0,2021-11-19 10:30:52
Ikan Goreng,20000,0,0,2023-11-25 18:32:07
Soda Jeruk,10000,0,0,2019-02-25 13:51:01
Taksi,50000,1,0,2019-08-04 05:36:35
Teh Sereh,7000,0,0,2023-06-20 18:44:31
Es Campur,15000,0,0,2022-05-31 17:47:47
Sop Kaki Kambing,35000,0,0,2023-08-07 01:26:09
Bajaj,20000,1,0,2023-04-09 09:56:32
Pecel Lele,20000,0,0,2020-09-02 02:55:49
Nasi Liwet,25000,0,0,2020-08-11 15:11:26
Gulai Ikan,25000,0,0,2023-02-14 00:17:30
Es Kopi Susu,12000,0,0,2021-01-25 02:35:45
Sate Maranggi,30000,0,0,2019-04-06 08:28:47
Gudeg,20000,0,0,2019-03-28 01:20:29
Soto Lamongan,20000,0,0,2023-05-17 05:07:20
Sambal Terasi,10000,0,0,2022-05-20 22:24:56
Sate Kambing,35000,0,0,2023-07-17 22:48:20
Soda Lemon,10000,0,0,2022-05-14 03:31:18
Pindang Patin,25000,0,0,2023-09-29 13:54:26
Rujak Manis,15000,0,0,2022-07-11 03:07:17
Pindang Patin,25000,0,0,2020-04-02 19:02:54
Bajaj,20000,1,0,2019-04-02 14:12:50
Bajaj,20000,1,0,2019-10-12 19:39:07
Warnet,15000,2,0,2020-04-29 04:59:26
Nasi Rawon,25000,0,0,2019-11-01 21:26:04
Becak,10000,1,0,2021-01-23 13:43:30
Sayur Lodeh,15000,0,0,2020-05-30 05:15:51
Becak,10000,1,0,2022-06-28 11:19:26
Soto Padang,25000,0,0,2021-02-24 09:56:27
Serabi,10000,0,0,2019-02-20 10:08:40
Karedok,15000,0,0,2023-10-11 12:30:45
Es Melon,8000,0,0,2023-05-20 06:24:58
Es Blewah,8000,0,0,2021-05-21 09:14:26
Soto Mie,20000,0,0,2022-11-18 02:03:52
Gulai Ikan,25000,0,0,2022-05-31 19:39:56
Sate Sapi,30000,0,0,2020-06-28 08:44:55
Susu Sapi,8000,0,0,2023-03-10 11:23:30
Jus Nanas,15000,0,0,2022-05-17 20:44:41
Kereta Api,20000,1,0,2019-12-30 01:11:13
Soda Gembira,10000,0,0,2023-02-10 10:07:42
Ojek,15000,1,0,2020-07-01 20:08:45
Lontong Sayur,15000,0,0,2023-04-24 22:44:14
Sop Buntut,40000,0,0,2019-12-23 04:14:20
Becak,10000,1,0,2019-04-12 02:03:55
Kopi,10000,0,0,2022-11-19 12:36:41
Jus Markisa,15000,0,0,2019-01-29 11:26:32
Air Tebu,5000,0,0,2022-11-16 11:03:03
Angkot,5000,1,0,2022-03-10 07:49:31
Air Jeruk Nipis,7000,0,0,2020-09-12 22:31:33
Mie Tek-Tek,15000,0,0,2022-05-30 07:59:02
Teh Rosella,7000,0,0,2019-10-31 07:35:36
Es Semangka,8000,0,0,2022-10-03 18:52:46
Rujak Cingur,20000,0,0,2022-12-17 19:35:38
Teh Oolong,8000,0,0,2023-06-22 16:35:20
Jus Nanas,15000,0,0,2019-06-16 23:59:41
Lumpia Semarang,15000,0,0,2022-10-22 07:59:32
Jus Nanas,15000,0,0,2021-07-19 02:12:18
Bajigur,8000,0,0,2022-11-22 10:38:38
Martabak,30000,0,0,2020-10-12 04:47:10
Sate Padang,25000,0,0,2019-09-07 16:31:00
LRT,15000,1,0,2020-12-10 18:30:21
Kopi Luwak,50000,0,0,2023-07-01 12:31:03
Es Jeruk Bali,10000,0,0,2020-09-22 22:58:33
Pindang Patin,25000,0,0,2021-01-13 18:08:31
Nasi Padang,25000,0,0,2021-05-21 06:19:24
Es Selasih,10000,0,0,2022-08-23 13:46:10
Es Nangka,10000,0,0,2021-04-05 15:34:32
Es Timun,8000,0,0,2023-12-29 04:28:12
Es Teler,15000,0,0,2023-04-28 23:35:00
Air Jeruk Nipis,7000,0,0,2021-08-07 18:47:26
Mie Tek-Tek,15000,0,0,2023-07-27 08:49:35
Martabak,30000,0,0,2022-01-15 04:30:23
Es Melon,8000,0,0,2020-02-19 19:17:12
Tongseng,30000,0,0,2022-01-15 16:45:06
Sop Ayam,20000,0,0,2021-04-27 12:44:49
Kopi Toraja,15000,0,0,2021-03-19 02:48:58
Jus Jambu,15000,0,0,2021-02-12 02:31:51
Es Kelapa,10000,0,0,2021-12-15 20:13:54
Lumpia Semarang,15000,0,0,2022-01-19 13:41:16
Es Pala,8000,0,0,2019-04-06 11:59:56
Kerak Telor,20000,0,0,2020-09-25 21:41:21
Teh Jahe,7000,0,0,2022-07-13 02:01:29
Gulai Kambing,35000,0,0,2019-11-23 11:28:33
